Problem ID :1000  Problem :A + B Problem  提交人数 :3147  AC人数 :2740
Problem ID :1759  Problem :FreeOpen  提交人数 :2  AC人数 :0
Problem ID :1760  Problem :FreeRadiant  提交人数 :1  AC人数 :1
Problem ID :1761  Problem :GCC  提交人数 :2  AC人数 :0
Problem ID :1762  Problem :Moonmist  提交人数 :1  AC人数 :1
Problem ID :1763  Problem :Slash  提交人数 :1  AC人数 :1
Problem ID :1764  Problem :Nova  提交人数 :3  AC人数 :0
Problem ID :1765  Problem :WHUgirls  提交人数 :2  AC人数 :0
Problem ID :1766  Problem :Satellite Photographs  提交人数 :1  AC人数 :1
Problem ID :1767  Problem :Prime Path  提交人数 :1  AC人数 :1
Problem ID :1768  Problem :A Bug  提交人数 :1  AC人数 :1
Problem ID :1769  Problem :Maze Problem  提交人数 :1  AC人数 :1
Problem ID :1770  Problem : Intellectual Property  提交人数 :1  AC人数 :1
Problem ID :1771  Problem :Persistent Numbers  提交人数 :1  AC人数 :1
Problem ID :1772  Problem : Major Scales  提交人数 :1  AC人数 :1
Problem ID :1773  Problem :Dumb Bones  提交人数 :1  AC人数 :1
Problem ID :1774  Problem :Guessing Game  提交人数 :1  AC人数 :1
Problem ID :1775  Problem :Temple of Dune  提交人数 :2  AC人数 :1
Problem ID :1776  Problem :Ferry Loading II  提交人数 :1  AC人数 :1
Problem ID :1777  Problem :Catenyms  提交人数 :1  AC人数 :1
Problem ID :1778  Problem :Basic  提交人数 :1  AC人数 :1
Problem ID :1779  Problem :Rock, Scissors, Paper  提交人数 :3  AC人数 :0
Problem ID :1780  Problem :Home Work  提交人数 :3  AC人数 :1
Problem ID :1781  Problem :Redraiment的遭遇  提交人数 :1  AC人数 :1
Problem ID :1782  Problem :1、2、3、4、5...  提交人数 :10  AC人数 :4
Problem ID :1783  Problem :渊子赛马  提交人数 :1  AC人数 :1
Problem ID :1784  Problem :Hero In Maze  提交人数 :1  AC人数 :1
Problem ID :1785  Problem :Redraiment猜想  提交人数 :6  AC人数 :0
Problem ID :1786  Problem :童年生活二三事  提交人数 :10  AC人数 :5
Problem ID :1787  Problem :University  提交人数 :2  AC人数 :1
Problem ID :1788  Problem :目标柏林  提交人数 :1  AC人数 :1
Problem ID :1789  Problem :Rails  提交人数 :1  AC人数 :1
Problem ID :1790  Problem :Problem A: Freckles  提交人数 :1  AC人数 :1
Problem ID :1791  Problem :Problem B: Language Cardinality  提交人数 :1  AC人数 :1
Problem ID :1792  Problem :Problem C:  Primary Arithmetic  提交人数 :1  AC人数 :1
Problem ID :1793  Problem :Problem D:  Demerit Points  提交人数 :1  AC人数 :1
Problem ID :1794  Problem :Problem E:  Edit Step Ladders  提交人数 :1  AC人数 :1
Problem ID :1795  Problem : Problem A - Y2K Accounting Bug  提交人数 :1  AC人数 :1
Problem ID :1796  Problem :Problem B - Airline Hub  提交人数 :1  AC人数 :1
Problem ID :1797  Problem :Problem C - Snakes  提交人数 :2  AC人数 :1
Problem ID :1798  Problem :Problem D - Snap  提交人数 :1  AC人数 :1
Problem ID :1799  Problem :Problem E - Steps  提交人数 :1  AC人数 :1
Problem ID :1800  Problem :Problem A - No Tipping  提交人数 :1  AC人数 :1
Problem ID :1801  Problem :Problem B - Subway  提交人数 :1  AC人数 :1
Problem ID :1802  Problem :Problem C - Sumsets  提交人数 :1  AC人数 :1
Problem ID :1803  Problem :Problem D - Zipf's Law  提交人数 :1  AC人数 :1
Problem ID :1804  Problem :Problem E - Ones  提交人数 :1  AC人数 :1
Problem ID :1805  Problem :Box of Bricks  提交人数 :2  AC人数 :0
Problem ID :1806  Problem :IMMEDIATE DECODABILITY  提交人数 :1  AC人数 :1
Problem ID :1807  Problem :STAMPS  提交人数 :1  AC人数 :0
Problem ID :1808  Problem :Simple Arithmetics  提交人数 :1  AC人数 :1
Problem ID :1809  Problem :Error Correction  提交人数 :1  AC人数 :1
Problem ID :1810  Problem :A × B problem  提交人数 :2  AC人数 :1
Problem ID :1811  Problem :Redraiment的走法  提交人数 :1  AC人数 :1
Problem ID :1812  Problem :Word Encoding  提交人数 :1  AC人数 :1
Problem ID :1813  Problem :Jesse's Code  提交人数 :8  AC人数 :7
Problem ID :1816  Problem :有假币  提交人数 :1  AC人数 :1
Problem ID :1817  Problem :寄居蟹与海葵  提交人数 :1  AC人数 :1
Problem ID :1818  Problem :天仙配  提交人数 :1  AC人数 :1
Problem ID :1819  Problem :Problem A:  Gopher II  提交人数 :1  AC人数 :1
Problem ID :1820  Problem :Problem B: Tight words  提交人数 :1  AC人数 :1
Problem ID :1821  Problem :Problem C:  WERTYU  提交人数 :1  AC人数 :1
Problem ID :1822  Problem :Problem D:  Division  提交人数 :1  AC人数 :1
Problem ID :1823  Problem :Problem E:  Hotter Colder  提交人数 :1  AC人数 :1
Problem ID :1824  Problem :Problem A:  Average Speed  提交人数 :1  AC人数 :1
Problem ID :1825  Problem :Problem B:  Subway  提交人数 :1  AC人数 :1
Problem ID :1826  Problem :Problem C: Babelfish  提交人数 :1  AC人数 :1
Problem ID :1827  Problem :Problem D: Bounding box  提交人数 :1  AC人数 :1
Problem ID :1828  Problem :Problem E: A multiplication game   提交人数 :1  AC人数 :1
Problem ID :1829  Problem : Tango Tango Insurrection  提交人数 :1  AC人数 :1
Problem ID :1830  Problem :Advanced Causal Measurements (ACM)   提交人数 :1  AC人数 :1
Problem ID :1831  Problem :A flea on a chessboard  提交人数 :1  AC人数 :1
Problem ID :1832  Problem :Jack and Jill  提交人数 :1  AC人数 :1
Problem ID :1833  Problem : Perfect Pth Powers  提交人数 :4  AC人数 :2
Problem ID :1834  Problem :Problem A: Trains  提交人数 :1  AC人数 :1
Problem ID :1835  Problem :Problem B:  Tic Tac Toe  提交人数 :1  AC人数 :1
Problem ID :1836  Problem :Problem C:  Square  提交人数 :1  AC人数 :1
Problem ID :1837  Problem :Problem D: Blocks  提交人数 :1  AC人数 :1
Problem ID :1838  Problem :Problem E: Faucet Flow  提交人数 :1  AC人数 :1
Problem ID :1839  Problem :Equations  提交人数 :1  AC人数 :1
Problem ID :1840  Problem :Euclid's Game  提交人数 :1  AC人数 :1
Problem ID :1841  Problem :Arctic Network  提交人数 :1  AC人数 :1
Problem ID :1842  Problem :Above Average  提交人数 :1  AC人数 :1
Problem ID :1843  Problem :Time Zones  提交人数 :1  AC人数 :1
Problem ID :1844  Problem :Map  提交人数 :1  AC人数 :1
Problem ID :1845  Problem :Ants  提交人数 :6  AC人数 :3
Problem ID :1846  Problem :Cat  提交人数 :1  AC人数 :1
Problem ID :1847  Problem : Evil Straw Warts Live  提交人数 :2  AC人数 :2
Problem ID :1848  Problem :Mint  提交人数 :1  AC人数 :1
Problem ID :1849  Problem :Expanding Rods  提交人数 :1  AC人数 :1
Problem ID :1850  Problem :Three powers  提交人数 :1  AC人数 :1
Problem ID :1851  Problem :Work Reduction  提交人数 :1  AC人数 :1
Problem ID :1852  Problem :Grid Speed  提交人数 :1  AC人数 :1
Problem ID :1853  Problem :Marbles on a tree  提交人数 :1  AC人数 :1
Problem ID :1854  Problem :Unequalled Consumption  提交人数 :1  AC人数 :0
Problem ID :1855  Problem :Declaration of Content  提交人数 :1  AC人数 :0
Problem ID :1856  Problem :Laserbox  提交人数 :1  AC人数 :1
Problem ID :1857  Problem :Bowlstack  提交人数 :1  AC人数 :0
Problem ID :1858  Problem :Pesky Heroes  提交人数 :1  AC人数 :0
Problem ID :1859  Problem :Reduced ID Numbers  提交人数 :1  AC人数 :1
Problem ID :1860  Problem :Tantrix  提交人数 :1  AC人数 :0
Problem ID :1861  Problem :Guardian of Decency  提交人数 :1  AC人数 :1
Problem ID :1862  Problem :Up the Stairs  提交人数 :1  AC人数 :0
Problem ID :1863  Problem :Sudoku  提交人数 :1  AC人数 :1
Problem ID :1864  Problem :Shoot-out  提交人数 :1  AC人数 :0
Problem ID :1865  Problem :Tour Guide  提交人数 :1  AC人数 :0
Problem ID :1866  Problem :Card Trick  提交人数 :1  AC人数 :1
Problem ID :1867  Problem :Necklace Decomposition  提交人数 :1  AC人数 :1
Problem ID :1868  Problem :Crashing Robots  提交人数 :1  AC人数 :1
Problem ID :1869  Problem :Electrical Outlets  提交人数 :1  AC人数 :1
Problem ID :1870  Problem :Watchdog  提交人数 :1  AC人数 :1
Problem ID :1871  Problem :Taxi Cab Scheme  提交人数 :1  AC人数 :0
Problem ID :1872  Problem :Pseudo-random Numbers  提交人数 :1  AC人数 :0
Problem ID :1873  Problem :Card Game Cheater  提交人数 :1  AC人数 :1
Problem ID :1874  Problem :Investment  提交人数 :1  AC人数 :1
Problem ID :1875  Problem :Pipes  提交人数 :1  AC人数 :0
Problem ID :1876  Problem :SETI  提交人数 :1  AC人数 :1
Problem ID :1877  Problem :Minimax Triangulation  提交人数 :1  AC人数 :0
Problem ID :1878  Problem :Problem A:  Bridge  提交人数 :1  AC人数 :1
Problem ID :1879  Problem :Problem B: Saskatchewan  提交人数 :1  AC人数 :1
Problem ID :1880  Problem :Problem C:  Jolly Jumpers  提交人数 :1  AC人数 :1
Problem ID :1881  Problem :Problem D:  Tug of War  提交人数 :1  AC人数 :1
Problem ID :1882  Problem :Problem E:  Interpreter  提交人数 :1  AC人数 :1
Problem ID :1884  Problem :用筛法求之N内的素数。 
  提交人数 :6  AC人数 :6
Problem ID :1895  Problem :The 3n + 1 problem   提交人数 :3  AC人数 :1
Problem ID :1896  Problem :Minesweeper   提交人数 :1  AC人数 :1
Problem ID :1897  Problem :蛇行矩阵  提交人数 :10  AC人数 :4
Problem ID :1898  Problem :Dinner  提交人数 :8  AC人数 :4
Problem ID :1899  Problem :You are my brother  提交人数 :1  AC人数 :1
Problem ID :1901  Problem :SPY  提交人数 :1  AC人数 :0
Problem ID :1902  Problem :Intermediary  提交人数 :1  AC人数 :1
Problem ID :1903  Problem :English Game  提交人数 :5  AC人数 :0
Problem ID :1904  Problem :Friends number  提交人数 :1  AC人数 :1
Problem ID :1905  Problem :Happiness Hotel  提交人数 :1  AC人数 :1
Problem ID :1906  Problem :NEW RDSP MODE I  提交人数 :1  AC人数 :1
Problem ID :1907  Problem :Problem A: Adventures in Moving - Part IV  提交人数 :1  AC人数 :1
Problem ID :1908  Problem :Problem B: Pairsumonious Numbers   提交人数 :1  AC人数 :1
Problem ID :1909  Problem :Problem C:  Snow Clearing  提交人数 :1  AC人数 :1
Problem ID :1910  Problem :Problem D:  Adventures in Moving - Part V  提交人数 :2  AC人数 :1
Problem ID :1911  Problem :Problem E:  Stack 'em Up  提交人数 :2  AC人数 :1
Problem ID :1912  Problem :The Game of 31  提交人数 :0  AC人数 :0
Problem ID :1913  Problem :Factoring Large Numbers  提交人数 :0  AC人数 :0
Problem ID :1914  Problem :Fibonacci Numbers  提交人数 :2  AC人数 :0
Problem ID :1915  Problem :Compound Words  提交人数 :0  AC人数 :0
Problem ID :1916  Problem :New Horizons  提交人数 :0  AC人数 :0
Problem ID :1917  Problem :A MST Problem  提交人数 :4  AC人数 :4
Problem ID :1918  Problem :Border   提交人数 :1  AC人数 :1
Problem ID :1920  Problem :Diamond   提交人数 :1  AC人数 :1
Problem ID :1921  Problem :Easy List Operations  提交人数 :6  AC人数 :3
Problem ID :1922  Problem :Fortun e Test  提交人数 :1  AC人数 :1
Problem ID :1923  Problem :Give me the answer  提交人数 :1  AC人数 :1
Problem ID :1924  Problem :Hidden Number  提交人数 :1  AC人数 :1
Problem ID :1925  Problem :I think it's hard  提交人数 :1  AC人数 :0
Problem ID :1926  Problem :Just Pour the Water  提交人数 :1  AC人数 :1
Problem ID :1927  Problem :Prime  提交人数 :6  AC人数 :0
Problem ID :1928  Problem :Phone Number  提交人数 :3  AC人数 :0
Problem ID :1929  Problem :Balloons  提交人数 :38  AC人数 :20
Problem ID :1930  Problem :Clockwise  提交人数 :11  AC人数 :0
Problem ID :1931  Problem :Shopping  提交人数 :1  AC人数 :1
Problem ID :1932  Problem :Emergency  提交人数 :73  AC人数 :10
Problem ID :1933  Problem :Fairy tale  提交人数 :2  AC人数 :1
Problem ID :1934  Problem :Greatest Number  提交人数 :96  AC人数 :25
Problem ID :1935  Problem :Ivan comes again!  提交人数 :5  AC人数 :0
Problem ID :1945  Problem :俄罗斯方块覆盖  提交人数 :111  AC人数 :2
Problem ID :1946  Problem :A+B  提交人数 :9  AC人数 :9
Problem ID :1947  Problem :Sum  提交人数 :11  AC人数 :3
Problem ID :1948  Problem :A.做一个正气的石大人  提交人数 :9  AC人数 :5
Problem ID :1949  Problem :B.Cup  提交人数 :10  AC人数 :0
Problem ID :1950  Problem :C.Mine-Sweeping  提交人数 :28  AC人数 :16
Problem ID :1951  Problem :D.Maximum area  提交人数 :24  AC人数 :9
Problem ID :1954  Problem :G.Board  提交人数 :98  AC人数 :12
Problem ID :1955  Problem :H.QingDao Subway  提交人数 :29  AC人数 :7
Problem ID :1957  Problem :共同好友  提交人数 :39  AC人数 :17
Problem ID :1958  Problem :连连看  提交人数 :33  AC人数 :7
Problem ID :1959  Problem :班长和团支书  提交人数 :10  AC人数 :4
Problem ID :1960  Problem :遗憾的比赛  提交人数 :8  AC人数 :3
Problem ID :1961  Problem :真假特务  提交人数 :7  AC人数 :1
Problem ID :1962  Problem :糖果  提交人数 :4  AC人数 :1
Problem ID :1963  Problem :二进制串  提交人数 :2  AC人数 :0
Problem ID :1965  Problem :跳舞毯  提交人数 :1  AC人数 :1
Problem ID :1966  Problem :RP Test  提交人数 :16  AC人数 :1
Problem ID :1967  Problem :A  提交人数 :43  AC人数 :0
Problem ID :1968  Problem :再谈A+B  提交人数 :30  AC人数 :3
Problem ID :1969  Problem :字符串  提交人数 :42  AC人数 :17
Problem ID :1970  Problem :立方体  提交人数 :1  AC人数 :0
Problem ID :1971  Problem :problem B  提交人数 :16  AC人数 :1
Problem ID :1972  Problem :problem C  提交人数 :28  AC人数 :17
Problem ID :1973  Problem :problem E  提交人数 :43  AC人数 :6
Problem ID :1974  Problem :problem G  提交人数 :34  AC人数 :15
Problem ID :1975  Problem :problem H  提交人数 :36  AC人数 :5
Problem ID :1976  Problem :problem F  提交人数 :79  AC人数 :18
Problem ID :1977  Problem :最小的子段和  提交人数 :49  AC人数 :21
Problem ID :1978  Problem :A == B ?  提交人数 :281  AC人数 :231
Problem ID :1979  Problem :做家教的苦恼  提交人数 :2  AC人数 :2
Problem ID :1980  Problem :prime?  提交人数 :6  AC人数 :5
Problem ID :1981  Problem :算法部纳新啦  提交人数 :7  AC人数 :5
Problem ID :1982  Problem :97拳皇  提交人数 :2  AC人数 :1
Problem ID :1983  Problem :再次斐波那契数  提交人数 :12  AC人数 :0
Problem ID :1985  Problem :小K的光棍节  提交人数 :1  AC人数 :1
Problem ID :1986  Problem :我只要一位数字  提交人数 :1502  AC人数 :62
Problem ID :1987  Problem :美妙的对称  提交人数 :1  AC人数 :1
Problem ID :1988  Problem :我的地盘我做主  提交人数 :25  AC人数 :8
Problem ID :1989  Problem :生产流水线  提交人数 :31  AC人数 :9
Problem ID :1990  Problem :DOTA  提交人数 :20  AC人数 :10
Problem ID :1991  Problem :拯救战  提交人数 :12  AC人数 :6
Problem ID :1992  Problem :小K的单身舞会  提交人数 :12  AC人数 :3
Problem ID :1993  Problem :竖排文字  提交人数 :84  AC人数 :31
Problem ID :1994  Problem :排队  提交人数 :1  AC人数 :1
Problem ID :1995  Problem :涂鸦的艺术  提交人数 :2  AC人数 :2
Problem ID :1996  Problem :到底有多远  提交人数 :202  AC人数 :38
Problem ID :1997  Problem :聪明的猴子  提交人数 :289  AC人数 :199
Problem ID :2000  Problem :盖房子  提交人数 :308  AC人数 :269
Problem ID :2004  Problem :	装修房子  提交人数 :8  AC人数 :3
Problem ID :2007  Problem :Baidu的提醒  提交人数 :3  AC人数 :0
Problem ID :2008  Problem :smallfish的困惑  提交人数 :37  AC人数 :9
Problem ID :2009  Problem :监狱长  提交人数 :13  AC人数 :6
Problem ID :2011  Problem :天朝的司机  提交人数 :48  AC人数 :9
Problem ID :2012  Problem :22222222222222222  提交人数 :126  AC人数 :17
Problem ID :2013  Problem :汽水瓶  提交人数 :306  AC人数 :173
Problem ID :2014  Problem :弟弟的作业  提交人数 :17  AC人数 :4
Problem ID :2015  Problem :数字整除  提交人数 :9  AC人数 :1
Problem ID :2016  Problem :台球碰撞  提交人数 :3  AC人数 :2
Problem ID :2017  Problem :内部收益率  提交人数 :1  AC人数 :1
Problem ID :2018  Problem :Biggest Number  提交人数 :3  AC人数 :0
Problem ID :2019  Problem :Repairing a Road  提交人数 :1  AC人数 :1
Problem ID :2020  Problem :射击游戏  提交人数 :1  AC人数 :1
Problem ID :2021  Problem :战场的数目  提交人数 :2  AC人数 :1
Problem ID :2022  Problem :Infinite Dictionaries  提交人数 :1  AC人数 :1
Problem ID :2023  Problem :Tetrahedrons and Spheres  提交人数 :1  AC人数 :1
Problem ID :2024  Problem :Brt  提交人数 :6  AC人数 :0
Problem ID :2025  Problem :稳定婚姻  提交人数 :8  AC人数 :2
Problem ID :2026  Problem :悄悄话  提交人数 :17  AC人数 :4
Problem ID :2027  Problem :公平  提交人数 :25  AC人数 :10
Problem ID :2028  Problem :食物  提交人数 :17  AC人数 :0
Problem ID :2029  Problem :游戏  提交人数 :32  AC人数 :4
Problem ID :2030  Problem :排列lcs  提交人数 :3  AC人数 :2
Problem ID :2031  Problem :Morenan vs Zombie  提交人数 :0  AC人数 :0
Problem ID :2032  Problem :指令网络  提交人数 :2  AC人数 :0
Problem ID :2033  Problem :一发入魂  提交人数 :2  AC人数 :1
Problem ID :2034  Problem :A + B Problem  提交人数 :4  AC人数 :4
Problem ID :2036  Problem :Count It!  提交人数 :4  AC人数 :3
Problem ID :2039  Problem :Magnolia Dining-Hall  提交人数 :34  AC人数 :11
Problem ID :2042  Problem :GCD and LCM  提交人数 :1  AC人数 :1
Problem ID :2044  Problem :蛇形矩阵2  提交人数 :140  AC人数 :27
Problem ID :2047  Problem :A Famous Music Composer  提交人数 :1  AC人数 :1
Problem ID :2048  Problem :A Famous Airport Manager  提交人数 :1  AC人数 :1
Problem ID :2049  Problem :A Famous ICPC Team  提交人数 :1  AC人数 :1
Problem ID :2050  Problem :A Famous Stone Collector  提交人数 :3  AC人数 :0
Problem ID :2051  Problem :A Famous Equation  提交人数 :2  AC人数 :0
Problem ID :2052  Problem :A Famous King’s Trip  提交人数 :8  AC人数 :1
Problem ID :2053  Problem :The Famous ICPC Team Again  提交人数 :1  AC人数 :0
Problem ID :2054  Problem :A Famous City  提交人数 :2  AC人数 :1
Problem ID :2055  Problem :Two Famous Companies  提交人数 :1  AC人数 :0
Problem ID :2056  Problem :A Famous Game  提交人数 :4  AC人数 :1
Problem ID :2057  Problem :A Famous Grid  提交人数 :2  AC人数 :0
Problem ID :2058  Problem :The Famous Clock  提交人数 :2  AC人数 :1
Problem ID :2059  Problem :Marble Madness  提交人数 :8  AC人数 :6
Problem ID :2060  Problem :The competition between dog and men  提交人数 :1  AC人数 :1
Problem ID :2061  Problem :Wilson’s Tables  提交人数 :1  AC人数 :1
Problem ID :2063  Problem :帮帮巴神  提交人数 :110  AC人数 :10
Problem ID :2064  Problem :帮帮蓝仙子  提交人数 :96  AC人数 :30
Problem ID :2065  Problem :那些年，我们一起求过的ax^3 + bx >= 0  提交人数 :154  AC人数 :36
Problem ID :2066  Problem :末日的Display  提交人数 :39  AC人数 :7
Problem ID :2067  Problem :青年DXH  提交人数 :3  AC人数 :0
Problem ID :2068  Problem :字符串匹配  提交人数 :9  AC人数 :0
Problem ID :2069  Problem :As survive  提交人数 :1  AC人数 :1
Problem ID :2070  Problem :Balls  提交人数 :2  AC人数 :1
Problem ID :2071  Problem :Counting problem  提交人数 :1  AC人数 :1
Problem ID :2072  Problem :Decrypt-password  提交人数 :1  AC人数 :1
Problem ID :2073  Problem :Expectation  提交人数 :1  AC人数 :1
Problem ID :2074  Problem :Find the pair  提交人数 :3  AC人数 :1
Problem ID :2077  Problem : Increasing subsequence  提交人数 :1  AC人数 :1
Problem ID :2078  Problem :Jiajia’s gift  提交人数 :1  AC人数 :1
Problem ID :2079  Problem :盐荒子孙  提交人数 :56  AC人数 :24
Problem ID :2080  Problem :盐荒子孙2  提交人数 :2  AC人数 :0
Problem ID :2081  Problem :数据结构-图的邻接矩阵表示  提交人数 :0  AC人数 :0
Problem ID :2082  Problem :数据结构-图的邻接表表示  提交人数 :0  AC人数 :0
Problem ID :2083  Problem :怪脾气的评测系统  提交人数 :1  AC人数 :0
Problem ID :2084  Problem :编译与运行时错误  提交人数 :0  AC人数 :0
Problem ID :2085  Problem :超时超存超输出  提交人数 :0  AC人数 :0
Problem ID :2086  Problem :Quadratic Sum  提交人数 :2  AC人数 :2
Problem ID :2087  Problem :Manhattan  提交人数 :2  AC人数 :2
Problem ID :2088  Problem :Unlosing Ranger V.S. Darkdeath Evilman  提交人数 :36  AC人数 :0
Problem ID :2089  Problem :Palindrome  提交人数 :4  AC人数 :0
Problem ID :2090  Problem :Divisibility  提交人数 :2  AC人数 :2
Problem ID :2091  Problem :Greedy Snake  提交人数 :25  AC人数 :0
Problem ID :2092  Problem :Simple Tetris  提交人数 :13  AC人数 :0
Problem ID :2093  Problem :Rolling  提交人数 :0  AC人数 :0
Problem ID :2094  Problem :Minimal Elements   提交人数 :16  AC人数 :5
Problem ID :2095  Problem :Ant  提交人数 :41  AC人数 :8
Problem ID :2096  Problem :Lexicographically Largest Substring  提交人数 :2  AC人数 :2
Problem ID :2097  Problem :词组缩写  提交人数 :1  AC人数 :1
Problem ID :2098  Problem :18岁  提交人数 :1  AC人数 :1
Problem ID :2099  Problem :HDB3码  提交人数 :1  AC人数 :0
Problem ID :2100  Problem :反射  提交人数 :5  AC人数 :2
Problem ID :2101  Problem :求日龄  提交人数 :1  AC人数 :0
Problem ID :2103  Problem :笨鸟先飞  提交人数 :14  AC人数 :2
Problem ID :2104  Problem :关系推断  提交人数 :1  AC人数 :1
Problem ID :2105  Problem :时钟  提交人数 :4  AC人数 :2
Problem ID :2106  Problem :统计方案  提交人数 :6  AC人数 :4
Problem ID :2107  Problem :An Easy Problem  提交人数 :69  AC人数 :11
Problem ID :2108  Problem :Football  提交人数 :1  AC人数 :1
Problem ID :2109  Problem :Clear Them  提交人数 :1  AC人数 :1
Problem ID :2110  Problem :Ballot Evaluation  提交人数 :15  AC人数 :3
Problem ID :2112  Problem :Inner Product  提交人数 :0  AC人数 :0
Problem ID :2113  Problem :Box  提交人数 :1  AC人数 :1
Problem ID :2114  Problem :Koch Snowflake  提交人数 :0  AC人数 :0
Problem ID :2115  Problem :Best Score  提交人数 :0  AC人数 :0
Problem ID :2116  Problem :Bulb  提交人数 :0  AC人数 :0
Problem ID :2118  Problem :Lempel–Ziv–Welch  提交人数 :0  AC人数 :0
Problem ID :2127  Problem :Boys and Girls  提交人数 :48  AC人数 :6
Problem ID :2129  Problem :Divide Tree  提交人数 :44  AC人数 :15
Problem ID :2130  Problem :Especial 0-1 String  提交人数 :25  AC人数 :4
Problem ID :2131  Problem :Fake Problem  提交人数 :2  AC人数 :1
Problem ID :2132  Problem :Gift  提交人数 :108  AC人数 :21
Problem ID :2133  Problem :拯救公主  提交人数 :3  AC人数 :0
Problem ID :2134  Problem :Identify the text  提交人数 :5  AC人数 :4
Problem ID :2135  Problem :JUMP  提交人数 :1  AC人数 :0
Problem ID :2136  Problem :The war of 3Q.  提交人数 :85  AC人数 :15
Problem ID :2137  Problem :数格子  提交人数 :26  AC人数 :9
Problem ID :2138  Problem :Dxh 的童年  提交人数 :13  AC人数 :6
Problem ID :2139  Problem :Final Standing  提交人数 :10  AC人数 :7
Problem ID :2140  Problem :反恐精英  提交人数 :9  AC人数 :4
Problem ID :2141  Problem :狡兔N窟  提交人数 :8  AC人数 :2
Problem ID :2142  Problem :4-3-3  提交人数 :1  AC人数 :1
Problem ID :2143  Problem :军训  提交人数 :3  AC人数 :1
Problem ID :2144  Problem :求和  提交人数 :18  AC人数 :0
Problem ID :2146  Problem :一字棋  提交人数 :5  AC人数 :2
Problem ID :2147  Problem :少年DXH  提交人数 :5  AC人数 :3
Problem ID :2148  Problem :巡回赛  提交人数 :1  AC人数 :1
Problem ID :2149  Problem :子节点计数  提交人数 :2  AC人数 :1
Problem ID :2150  Problem :迷宫  提交人数 :2  AC人数 :2
Problem ID :2151  Problem :一字棋  提交人数 :1  AC人数 :0
Problem ID :2152  Problem :点的变换  提交人数 :4  AC人数 :0
Problem ID :2153  Problem :分糖果  提交人数 :3  AC人数 :1
Problem ID :2154  Problem :筹建工程  提交人数 :11  AC人数 :3
Problem ID :2155  Problem :贝贝的交通指挥系统  提交人数 :1  AC人数 :0
Problem ID :2157  Problem :Compression  提交人数 :102  AC人数 :70
Problem ID :2158  Problem :Nimper!  提交人数 :31  AC人数 :4
Problem ID :2159  Problem :Jangalestan  提交人数 :92  AC人数 :46
Problem ID :2160  Problem :Prime Numbers…Again!  提交人数 :123  AC人数 :60
Problem ID :2161  Problem :Word maker!  提交人数 :114  AC人数 :24
Problem ID :2162  Problem :Weird Coloring  提交人数 :24  AC人数 :1
Problem ID :2163  Problem :Trundling Object  提交人数 :26  AC人数 :4
Problem ID :2164  Problem :Remainder Calculator  提交人数 :134  AC人数 :23
Problem ID :2165  Problem :Number Convertor  提交人数 :103  AC人数 :26
Problem ID :2166  Problem :Evolution  提交人数 :1  AC人数 :1
Problem ID :2167  Problem :B Have a Nice Day  提交人数 :158  AC人数 :46
Problem ID :2169  Problem :C      Serial Numbers   提交人数 :125  AC人数 :31
Problem ID :2170  Problem :D      Equal Is Not Really Equal   提交人数 :46  AC人数 :5
Problem ID :2171  Problem :E      The Great Cleanup   提交人数 :43  AC人数 :13
Problem ID :2172  Problem :F      Stock Market   提交人数 :125  AC人数 :63
Problem ID :2173  Problem :H      Farmer John  提交人数 :55  AC人数 :16
Problem ID :2174  Problem :I     Imagine   提交人数 :53  AC人数 :20
Problem ID :2175  Problem :G      Acrobat Reader   提交人数 :24  AC人数 :8
Problem ID :2176  Problem :J      My Cousin Obama  提交人数 :22  AC人数 :10
Problem ID :2177  Problem :贝贝的图形  提交人数 :28  AC人数 :11
Problem ID :2183  Problem :贝贝的保险库密码  提交人数 :5  AC人数 :5
Problem ID :2186  Problem :贝贝的数学课  提交人数 :13  AC人数 :4
Problem ID :2187  Problem :Equal Sum Partitions  提交人数 :143  AC人数 :25
Problem ID :2188  Problem :Balls  提交人数 :25  AC人数 :16
Problem ID :2190  Problem :Adjacent Bit Counts  提交人数 :31  AC人数 :29
Problem ID :2193  Problem :Painted Cube  提交人数 :7  AC人数 :2
Problem ID :2194  Problem :Seating Chart  提交人数 :47  AC人数 :15
Problem ID :2195  Problem :Temple Build  提交人数 :19  AC人数 :10
Problem ID :2196  Problem :Impasse (+)  提交人数 :0  AC人数 :0
Problem ID :2197  Problem :Pick apples  提交人数 :1  AC人数 :1
Problem ID :2198  Problem :The Best Seat in ACM Contest  提交人数 :1  AC人数 :1
Problem ID :2199  Problem :Mine Number  提交人数 :2  AC人数 :1
Problem ID :2201  Problem :Fruit Ninja I  提交人数 :1  AC人数 :0
Problem ID :2203  Problem :An interesting game  提交人数 :13  AC人数 :2
Problem ID :2204  Problem :Chess  提交人数 :10  AC人数 :7
Problem ID :2205  Problem :Fruit Ninja II  提交人数 :12  AC人数 :7
Problem ID :2206  Problem :wodegecale  提交人数 :5  AC人数 :3
Problem ID :2208  Problem : B. 修路   提交人数 :2  AC人数 :1
Problem ID :2209  Problem :C. 可爱的小蚂蚱   提交人数 :3  AC人数 :1
Problem ID :2210  Problem :D. ORZ  提交人数 :1  AC人数 :1
Problem ID :2211  Problem :E. 漏洞修复   提交人数 :7  AC人数 :2
Problem ID :2213  Problem :G. Windwalker   提交人数 :1  AC人数 :1
